  1056
    id          xc          yc          zc         gxc         gyc         gzc         vol                 R  mean_overdensity       ellipticity      inv_porosity
   897   -437.0033    667.7941    156.9985   -439.4053    650.9079    152.4164    21907.81           17.3582            0.3471          0.707668          0.580309
   898   -619.0025   -665.0001    137.3986   -603.9292   -665.2293    147.1518    17078.43           15.9755            0.3929          0.498560          0.497700
   899   -605.0026   -267.4019    -27.8007   -608.9990   -269.4961    -22.1216    55076.84           23.6026            0.2749          0.479071          0.621694
   900   -876.6014   -376.6014    -19.4008   -871.2271   -368.3485    -22.5214    70838.17           25.6681            0.3020          0.377207          0.482830
   901   -753.4019    286.9957    -75.4005   -752.8558    289.7167    -73.2297    29722.62           19.2161            0.3295          0.328870          0.554537
   902   -176.6044    376.5953   1069.7944   -179.0780    373.5100   1065.2148    15563.76           15.4885            0.3597          0.452236          0.531979
   903   -691.8022    -65.8027    786.9957   -684.6006    -66.1472    777.6136    19163.84           16.6009            0.3190          0.299805          0.750676
   904   -218.6042    572.5945    504.1970   -228.5964    576.9662    508.1983    25134.71           18.1717            0.2767          0.535629          0.596377
   905  -1005.4008   -320.6016    -86.6005  -1011.2203   -322.8053    -78.3389    14180.81           15.0154            0.3438          0.536018          0.548024
   906    111.7943   -421.4012    879.3953    117.1063   -417.6277    885.8497    26342.05           18.4581            0.3486          0.620816          0.579093
   907   -560.2028   -494.2009    621.7964   -560.0397   -492.9969    618.5718    35891.05           20.4628            0.2929          0.533098          0.598325
   908   -596.6026   -427.0012     47.7990   -596.5142   -434.6051     55.6507    48930.37           22.6898            0.2415          0.452978          0.656669
   909   -588.2026    278.5958    700.1961   -595.2352    274.3916    696.7563    14927.16           15.2744            0.3682          0.622065          0.563961
   910   -820.6016    544.5946    -55.8006   -820.8048    546.2726    -53.3726    19932.15           16.8198            0.2725          0.301831          0.780247
   911    -47.8050   -600.6004    263.3980    -43.0615   -606.0305    274.4920    36856.93           20.6448            0.3316          0.656246          0.631013
   912  -1050.2007    225.3960     -8.2008  -1062.6064    221.3255     -2.7043    33761.73           20.0499            0.3231          0.553690          0.659233
   913  -1151.0002    208.5961      5.7991  -1147.3806    206.2182      9.9733    15256.44           15.3859            0.3294          0.592403          0.726030
   914   -414.6034   -239.4020    582.5966   -408.5658   -241.0412    573.5601    62694.09           24.6441            0.2771          0.348721          0.671222
   915  -1142.6002    174.9962     50.5989  -1138.2402    187.9622     48.5306    52640.20           23.2493            0.2839          0.567681          0.555352
   916   -610.6025   -396.2013    873.7953   -600.4750   -393.8710    871.1293    33717.83           20.0412            0.2703          0.414178          0.677434
   917   -579.8027   -600.6004    627.3964   -575.9067   -594.2642    625.2827    21688.29           17.3000            0.2868          0.386343          0.698573
   918   -969.0010   -306.6017    -86.6005   -971.9211   -309.9840    -87.4824    39600.89           21.1449            0.3589          0.604631          0.631211
   919   -182.2044   -474.6010     25.3990   -177.5825   -479.2497     25.9013    33344.65           19.9670            0.3083          0.526077          0.727182
   920   -515.4030   -373.8014     36.5990   -513.9396   -370.5219     39.7173    22061.47           17.3986            0.2730          0.364277          0.774666
   921   -689.0022   -152.6024    898.9952   -688.5923   -148.5022    904.7872    19888.25           16.8075            0.3033          0.524745          0.625145
   922   -305.4039    631.3942    560.1967   -291.1712    640.6888    567.0966    31281.19           19.5463            0.3836          0.572224          0.399443
   923   -686.2022   -345.8015    756.1959   -683.1324   -360.3285    748.8090    29217.73           19.1067            0.3745          0.606190          0.413169
   924   -339.0037    172.1962    814.9956   -341.6677    175.2203    819.5051    14488.13           15.1231            0.3850          0.542637          0.660353
   925  -1025.0007   -189.0022     53.3989  -1019.7005   -195.5898     58.7231    28164.05           18.8742            0.2853          0.515273          0.634350
   926   -613.4025   -429.8011    904.5952   -619.1822   -438.3890    905.5721    52596.30           23.2428            0.3043          0.330423          0.458794
   927   -607.8026   -348.6015    635.7964   -604.7305   -349.2042    634.5992    19888.25           16.8075            0.3620          0.292975          0.560717
   928   -596.6026    653.7941     98.1987   -599.3685    648.1517     93.7567    28734.79           19.0009            0.2321          0.462385          0.413264
   929   -179.4044   -609.0004    341.7977   -182.1435   -612.4099    348.3958    37844.75           20.8276            0.3540          0.392052          0.655526
   930  -1125.8003    102.1965     47.7990  -1131.9829    109.0738     36.2755    23071.25           17.6601            0.2674          0.375100          0.666908
   931   -145.8046   -620.2003    131.7986   -153.7498   -613.7072    129.2356    48557.19           22.6319            0.2899          0.494632          0.565426
   932   -865.4014   -441.0011    649.7963   -858.1247   -443.5521    646.5430    18285.78           16.3434            0.4715          0.407036          0.712775
   933   -484.6031    -32.2029   1075.3945   -486.9119    -33.0229   1080.2773    43618.05           21.8370            0.3179          0.473458          0.536266
   934  -1036.2007   -197.4022    120.5986  -1025.2234   -205.2421    113.0491    42520.46           21.6523            0.2591          0.658273          0.695920
   935   -969.0010   -424.2012     78.5988   -964.2961   -434.2149     71.7040    54001.21           23.4480            0.2859          0.621398          0.382847
   936  -1162.2002   -298.2017    100.9987  -1167.8005   -294.7476     92.6094    15805.23           15.5682            0.3887          0.569883          0.660286
   937   -173.8044    418.5952    408.9974   -175.4161    419.9024    412.8002    30622.64           19.4082            0.3443          0.528569          0.571883
   938   -364.2036   -466.2010    103.7987   -361.1524   -468.1041    112.1305    25156.66           18.1770            0.3478          0.529744          0.774061
   939   -703.0021   -133.0024     95.3987   -711.5345   -140.5766     98.6971    22127.33           17.4159            0.3336          0.607663          0.796007
   940   -759.0019   -298.2017    137.3986   -771.2190   -296.3110    124.7631    61684.31           24.5111            0.2281          0.280151          0.615324
   941    -42.2050   -653.8002    364.1976    -52.1361   -648.6068    358.6960    22522.46           17.5190            0.2650          0.567977          0.581307
   942   -691.8022    340.1955     11.3991   -694.8345    335.9919     20.1511    15168.63           15.3563            0.2952          0.713867          0.687581
   943   -882.2014     96.5966    -53.0006   -884.3953    100.4367    -53.5479    37142.30           20.6979            0.3105          0.564010          0.522513
   944    122.9943   -421.4012    982.9949    117.4473   -413.6646    958.4337    41159.46           21.4187            0.3414          0.594750          0.393504
   945   -243.8041   -418.6012     25.3990   -247.6616   -419.2924     21.3108    19317.51           16.6451            0.3032          0.444750          0.573348
   946    103.3943   -527.8007    921.3951    101.2449   -540.5545    911.7114    38744.77           20.9914            0.3466          0.622421          0.573677
   947    -56.2050   -656.6002    593.7966    -58.4672   -660.2530    601.0689    32686.10           19.8347            0.3317          0.499174          0.483966
   948   -297.0039    144.1964    837.3955   -301.5032    150.4432    838.1311    21402.92           17.2238            0.2998          0.631513          0.736691
   949   -966.2010   -239.4020    106.5987   -964.1196   -242.6405    104.7092    25442.03           18.2454            0.1687          0.520013          0.473040
   950   -882.2014   -637.0002    120.5986   -882.5615   -631.6207    127.9419    27176.22           18.6509            0.2880          0.499038          0.553500
   951   -456.6032     96.5966    557.3967   -448.8630    109.5424    559.2675    46823.00           22.3592            0.3319          0.399168          0.444636
   952   -266.2040    -60.2028    476.1971   -264.7493    -55.4786    480.5364    53957.31           23.4416            0.3253          0.440043          0.691425
   953   -969.0010     -1.4030    -86.6005   -968.6254     10.2217    -77.1540    18658.96           16.4538            0.3676          0.596791          0.406765
   954   -929.8011    317.7956    -58.6006   -928.7585    319.2352    -49.8041    24520.06           18.0223            0.2572          0.574824          0.624466
   955   -305.4039   -329.0016    476.1971   -306.0314   -320.9887    473.9272    35232.50           20.3369            0.3653          0.520034          0.587749
   956   -599.4026   -309.4017    691.7961   -609.3468   -302.3885    685.2957    44627.83           22.0042            0.3402          0.667022          0.451718
   957   -747.8019   -172.2023    -75.4005   -745.2580   -167.1697    -70.5336    19339.46           16.6514            0.3112          0.711767          0.514813
   958    -70.2049    233.7960    515.3969    -64.0268    222.3226    511.9521    51191.39           23.0340            0.3125          0.433145          0.518513
   959   -378.2036    -40.6028    666.5963   -381.7326    -37.9846    670.9429    32883.66           19.8745            0.2831          0.562862          0.637870
   960   -392.2035   -544.6006    635.7964   -393.2024   -546.5244    626.1985    37537.43           20.7711            0.3508          0.492500          0.556122
   961   -529.4029    426.9951     25.3990   -528.7261    423.0680     23.6961    27154.27           18.6459            0.3393          0.330709          0.444037
   962   -316.6038   -527.8007    422.9973   -320.6472   -532.0715    415.5464    24300.54           17.9684            0.3118          0.664594          0.506671
   963   -943.8011   -315.0016    -53.0006   -946.6891   -310.8944    -55.8885    15497.91           15.4666            0.3227          0.485022          0.684081
   964   -551.8028    -71.4027   1010.9948   -543.4463    -73.9456   1004.7537    21205.35           17.1706            0.2584          0.306755          0.642134
   965   -498.6030   -679.0001    131.7986   -514.8943   -672.8898    135.1272    31478.75           19.5874            0.2903          0.632554          0.563603
   966  -1011.0008   -471.8010    -69.8005  -1015.6644   -465.2015    -70.5096    20041.91           16.8507            0.3094          0.409897          0.559828
   967   -627.4025     18.1969      2.9991   -630.2025     27.6750     -4.5199    30403.12           19.3617            0.2953          0.456027          0.672800
   968    -33.8051   -435.4011    294.1979    -36.1989   -432.1945    294.4816    26583.52           18.5143            0.2842          0.416171          0.630658
   969   -448.2032   -239.4020    565.7967   -445.6196   -248.1097    556.7196    36154.47           20.5128            0.3091          0.352691          0.545333
   970   -806.6017   -368.2014    -67.0005   -810.3250   -379.9858    -66.3808    26232.29           18.4324            0.3571          0.531868          0.675559
   971   -683.4022   -539.0007    750.5959   -675.6613   -535.4423    753.6440    28559.18           18.9621            0.2944          0.510483          0.535325
   972   -672.2023   -275.8018    100.9987   -675.7081   -263.0873    114.2960    34069.05           20.1105            0.2196          0.556085          0.412095
   973   -431.4033     20.9969    912.9952   -427.6110     16.7199    916.7877    21644.39           17.2883            0.3216          0.530604          0.554071
   974   -501.4030    174.9962    613.3965   -501.4910    172.8979    610.0630    16617.45           15.8304            0.3604          0.415880          0.639260
   975   -605.0026   -348.6015    873.7953   -597.1390   -344.1548    876.5072    20590.71           17.0031            0.3711          0.431939          0.377680
   976   -495.8030    -68.6027    711.3961   -500.1064    -69.5706    717.2012    19800.44           16.7827            0.3245          0.499399          0.777990
   977   -344.6037   -287.0018    268.9980   -342.3063   -288.9859    272.9658    19493.12           16.6954            0.3659          0.511297          0.536358
   978   -117.8047    384.9953    439.7972   -127.9250    385.8397    437.0814    15849.14           15.5826            0.4751          0.551195          0.696889
   979   -946.6011    432.5951    109.3987   -945.7373    438.1766    108.6864    14795.45           15.2293            0.3337          0.328486          0.741005
   980   -764.6019    107.7965     39.3990   -755.7897    106.1598     31.0473    35781.29           20.4420            0.2268          0.449202          0.518807
   981   -680.6022   -438.2011    -39.0007   -688.3974   -428.1294    -31.8586    40347.25           21.2769            0.2331          0.400843          0.721303
   982    128.5942   -343.0015    828.9955    127.2139   -344.8209    825.2939    15651.57           15.5175            0.3150          0.387831          0.694986
   983   -565.8027   -371.0014    515.3969   -566.1700   -364.8813    511.4306    29656.76           19.2019            0.3188          0.564461          0.441534
   984   -249.4041    650.9941    473.3971   -252.7550    652.4636    470.9280    17034.53           15.9618            0.3222          0.144361          0.717561
   985   -299.8039   -536.2007    134.5986   -307.7530   -527.9204    139.8979    24871.29           18.1080            0.3112          0.596501          0.534847
   986  -1025.0007   -158.2023     19.7991  -1032.1826   -147.8244     17.6485    25727.41           18.3134            0.2633          0.313545          0.725621
   987   -691.8022   -261.8019    -19.4008   -688.4432   -262.1118    -21.9188    23071.25           17.6601            0.3114          0.509745          0.630235
   988   -621.8025   -589.4005    599.3965   -623.5179   -587.1342    600.2572    20612.66           17.0091            0.3185          0.647807          0.476515
   989     -5.8052   -432.6011    366.9976     -0.5809   -436.5862    370.3292    25485.94           18.2559            0.3777          0.428620          0.567659
   990   -173.8044    138.5964    705.7961   -166.9531    135.5172    705.1564    21117.55           17.1469            0.3398          0.497133          0.597066
   991   -400.6035    244.9959    708.5961   -397.2979    244.1101    711.2220    17056.48           15.9686            0.3359          0.330393          0.611263
   992   -873.8014    -99.4026     28.1990   -871.1653   -102.1231     12.1891    23707.85           17.8211            0.2757          0.408974          0.698844
   993   -529.4029    250.5959    638.5964   -531.2444    244.4691    636.0854    32290.97           19.7544            0.3137          0.624978          0.419070
   994  -1092.2004   -320.6016    123.3986  -1092.4919   -324.6566    118.0076    52815.82           23.2751            0.2892          0.481645          0.474403
   995   -369.8036    -15.4030    809.3956   -363.5155    -20.6026    815.5748    31017.77           19.4913            0.2889          0.373988          0.586221
   996   -204.6043     26.5969    677.7962   -204.1945     25.6670    675.4136    14685.70           15.1915            0.2870          0.178285          0.714220
   997     -3.0052   -418.6012    338.9977      1.6172   -420.3544    338.4603    26407.91           18.4735            0.3150          0.492443          0.568602
   998   -661.0023   -511.0008      5.7991   -659.9607   -512.3552      7.2576    50313.32           22.9015            0.2981          0.617837          0.504520
   999   -551.8028   -371.0014    823.3956   -552.9500   -377.7690    824.7068    19119.94           16.5882            0.2633          0.307516          0.632961
  1000  -1019.4008   -345.8015     86.9988  -1024.3594   -347.2303     91.2851    24805.43           18.0920            0.2973          0.579281          0.631578
  1001   -938.2011   -516.6008    -95.0004   -928.8817   -526.2239    -94.8747    23971.27           17.8869            0.3252          0.460690          0.446088
  1002   -703.0021   -163.8023    -72.6005   -699.5558   -164.4633    -71.7542    19493.12           16.6954            0.3416          0.461292          0.541321
  1003   -445.4033   -303.8017     84.1988   -441.2005   -311.8119     85.7806    22259.04           17.4504            0.2585          0.591503          0.463570
  1004   -658.2023   -343.0015     98.1987   -661.3769   -342.2375     96.7288    19756.54           16.7703            0.1990          0.380829          0.468431
  1005   -739.4020     20.9969     22.5991   -741.3275     22.9616     17.3769    24498.11           18.0170            0.2912          0.472170          0.730501
  1006   -507.0030    -68.6027   1027.7947   -517.2231    -61.7894   1031.7814    15585.71           15.4958            0.3283          0.536266          0.553205
  1007   -227.0042   -373.8014    316.5978   -226.4036   -367.2565    322.8426    17627.22           16.1448            0.3571          0.621476          0.589391
  1008   -971.8010     40.5968    -92.2004   -981.4720     50.1939    -87.4343    39666.74           21.1566            0.3331          0.562678          0.517984
  1009   -518.2029   -337.4016    702.9961   -521.3995   -331.4538    699.1158    32708.05           19.8391            0.3437          0.388832          0.425235
  1010   -647.0024     -7.0030     16.9991   -651.2065     -6.5832     18.1685    17715.03           16.1715            0.3290          0.479924          0.712803
  1011   -952.2010   -278.6018     95.3987   -947.1483   -281.0848     89.7626    33169.04           19.9319            0.3048          0.602330          0.407020
  1012   -451.0032   -158.2023    -36.2007   -444.8050   -155.5728    -40.1451    23532.23           17.7770            0.3512          0.465353          0.526294
  1013  -1053.0006     48.9968   -103.4004  -1050.7427     49.1214   -108.5349    25837.16           18.3394            0.3715          0.686168          0.521339
  1014   -274.6040   -107.8026    400.5974   -271.3642   -119.5004    401.7392    37295.96           20.7264            0.3355          0.602336          0.543155
  1015   -535.0029    163.7963     14.1991   -536.8580    173.7096     19.9967    33015.38           19.9010            0.2545          0.434002          0.589424
  1016   -927.0012   -547.4006    -30.6007   -933.1624   -547.3115    -32.6933    24366.40           17.9846            0.2714          0.504510          0.780868
  1017   -439.8033    620.1943     70.1989   -430.5052    615.1966     77.8389    29415.29           19.1497            0.3210          0.544322          0.553213
  1018   -456.6032   -368.2014    456.5972   -459.0215   -368.8350    456.8850    18637.00           16.4473            0.3025          0.476794          0.586523
  1019   -725.4020   -572.6005     67.3989   -727.2991   -563.8130     66.7485    24651.77           18.0545            0.3230          0.452504          0.722313
  1020   -557.4028    -43.4028    980.1949   -557.5218    -49.7711    982.8831    21490.73           17.2473            0.2685          0.293099          0.605966
  1021   -876.6014   -362.6014    120.5986   -871.8156   -369.5817    115.3191    17912.60           16.2314            0.3344          0.403618          0.552970
  1022   -445.4033    172.1962    -53.0006   -435.3856    157.3090    -59.1768    28273.80           18.8987            0.3089          0.569098          0.506088
  1023   -179.4044    158.1963   1008.1948   -180.6038    151.6131   1008.3840    16749.16           15.8721            0.3779          0.413898          0.753401
  1024   -481.8031   -275.8018     44.9990   -483.2370   -275.2582     48.1630    20941.93           17.0992            0.2566          0.512031          0.702997
  1025   -924.2012   -578.2005     53.3989   -924.5744   -578.3037     43.5882    21293.16           17.1943            0.2445          0.461846          0.688382
  1026   -843.0015   -340.2015    145.7985   -826.6616   -344.6074    157.9934    29898.23           19.2539            0.2771          0.590180          0.604699
  1027    -25.4051   -519.4008    372.5975    -21.1065   -517.9673    372.2823    22280.99           17.4562            0.3362          0.559403          0.688031
  1028   -560.2028   -183.4022     44.9990   -562.1714   -188.9504     40.8997    20788.27           17.0573            0.3246          0.596707          0.589168
  1029   -854.2015   -175.0023     58.9989   -857.1954   -174.1728     67.4025    26671.33           18.5347            0.2175          0.436685          0.673894
  1030   -543.4028   -474.6010    730.9960   -539.0310   -475.0048    732.1395    15958.89           15.6185            0.3420          0.471583          0.590052
  1031   -913.0012   -228.2020     28.1990   -912.7814   -229.2143     19.6177    21929.76           17.3639            0.3336          0.531888          0.615840
  1032   -745.0020   -197.4022    504.1970   -742.1292   -196.2319    505.4206    19119.94           16.5882            0.2500          0.490213          0.618237
  1033   -929.8011   -452.2010    -19.4008   -927.0187   -458.8878    -17.7820    20898.03           17.0873            0.2872          0.421704          0.723896
  1034   -879.4014    284.1957      5.7991   -875.7113    284.3496     -0.1465    20085.82           16.8630            0.3194          0.516822          0.628179
  1035   -546.2028    580.9944     81.3988   -543.8488    582.6761     85.3671    15080.83           15.3266            0.3165          0.503331          0.614696
  1036   -406.2034   -421.4012     56.1989   -416.6734   -421.7890     44.1438    47327.89           22.4393            0.2718          0.574757          0.520365
  1037   -467.8032    592.1944    -50.2006   -473.2769    594.4350    -41.5185    14532.03           15.1384            0.3730          0.532142          0.662625
  1038   -252.2041   -491.4009    355.7976   -243.3812   -489.3735    371.2070    21929.76           17.3639            0.2861          0.681100          0.502419
  1039   -764.6019    359.7954     75.7988   -768.4772    355.9860     77.7033    16419.88           15.7674            0.3216          0.507291          0.534153
  1040   -400.6035   -460.6010    574.1967   -403.2016   -479.4541    563.4002    25661.55           18.2978            0.3841          0.559621          0.588183
  1041   -498.6030    502.5948    -25.0007   -494.3060    512.2330    -24.5887    45527.85           22.1511            0.2938          0.658109          0.626460
  1042   -582.6027   -343.0015    907.3952   -589.4054   -337.6750    906.2402    16441.83           15.7744            0.2993          0.327713          0.561928
  1043   -767.4019   -219.8021    -30.6007   -777.5188   -219.7517    -36.4896    21205.35           17.1706            0.2654          0.414766          0.451421
  1044   -801.0017   -205.8021    112.1987   -803.2587   -208.9784    116.7117    24059.08           17.9087            0.2224          0.581681          0.517606
  1045   -341.8037   -295.4017     11.3991   -351.6395   -302.5095     12.6194    16441.83           15.7744            0.2764          0.748146          0.450671
  1046   -789.8018    396.1953    -72.6005   -781.4019    404.7952    -60.2007    15717.43           15.5393            0.2914          0.278978          0.699925
  1047   -840.2015   -541.8007     47.7990   -836.9595   -545.7060     56.1252    14158.85           15.0077            0.3054          0.597237          0.609841
  1048   -439.8033   -460.6010    -25.0007   -437.1547   -457.4984    -26.8168    14641.79           15.1764            0.2912          0.448393          0.547480
  1049   -185.0044   -589.4005    324.9977   -179.0346   -583.1666    321.2468    19251.65           16.6262            0.3069          0.525142          0.597449
  1050   -868.2014   -415.8012     -5.4008   -862.1234   -409.2451    -19.6057    15014.97           15.3042            0.3170          0.572403          0.413458
  1051   -420.2034   -214.2021    462.1971   -423.0605   -212.3165    459.1114    19361.41           16.6577            0.3395          0.652488          0.450834
  1052   -826.2016   -278.6018    -36.2007   -821.7776   -263.9297    -44.7686    19822.40           16.7889            0.3538          0.664644          0.477122
  1053   -484.6031    466.1949      5.7991   -496.5955    456.1047      5.3762    20590.71           17.0031            0.3111          0.629987          0.543724
  1054   -126.2047   -665.0001    229.7982   -116.3268   -663.2115    225.7536    14290.56           15.0541            0.3052          0.610744          0.591241
  1055   -588.2026    -82.6027   1027.7947   -588.9395    -73.2448   1031.9209    14224.71           15.0309            0.3744          0.623039          0.595369
