  1602
    id          xc          yc          zc         gxc         gyc         gzc         vol                 R  mean_overdensity       ellipticity      inv_porosity
   659    342.9955   -438.2011    -60.2028    342.1043   -434.6460    -53.1098    58237.89           24.0458            0.1929          0.510840          0.581482
   660   -144.2024   -320.6016    177.7962   -151.1475   -325.9988    184.4607    61047.71           24.4264            0.3040          0.513533          0.553824
   661   -527.8007    228.1960     57.3967   -528.7565    219.5384     50.4652    29656.76           19.2019            0.2719          0.607319          0.656299
   662   -141.4024    -49.0028   -166.6023   -137.9977    -51.1934   -168.1587    65833.18           25.0487            0.2486          0.568707          0.442208
   663    376.5953     60.1967    127.3964    374.0634     61.6343    113.9682    35166.64           20.3242            0.2439          0.464129          0.657076
   664      6.9969   -365.4014   -141.4024     17.0830   -379.7730   -149.8809   118539.24           30.4737            0.3094          0.370155          0.540486
   665   -365.4014   -239.4020   -256.2019   -359.8187   -241.0568   -246.7053    33871.49           20.0716            0.2916          0.603152          0.494927
   666   -513.8008   -264.6019     96.5966   -521.1312   -257.3923     94.6251    37405.71           20.7467            0.2289          0.488204          0.522603
   667   -222.6021    169.3962    107.7965   -214.9607    160.5908     95.8424    73406.52           25.9746            0.2185          0.352536          0.569144
   668    438.1951    676.1940    163.7963    444.6426    677.1452    164.5074    38437.45           20.9358            0.3165          0.605001          0.595409
   669   -295.4017   -155.4023    135.7964   -285.9536   -168.6571    127.3322    83175.04           27.0791            0.2831          0.490109          0.422543
   670   -541.8007   -522.2007     74.1967   -558.3498   -521.1512     60.6194    87872.70           27.5796            0.2619          0.451279          0.531681
   671      6.9969    138.5964   -186.2022      0.0679    146.6647   -202.5194    82867.71           27.0457            0.2297          0.447345          0.598331
   672   -553.0006   -499.8008    200.1961   -548.2421   -483.8849    171.1747    85699.48           27.3504            0.2496          0.552051          0.539993
   673    362.5954     99.3965     32.1968    370.1492    101.3807     33.7651    63198.98           24.7101            0.2541          0.377367          0.523950
   674   -667.8001    -71.4027     32.1968   -655.5572    -54.0714     26.1021    29239.68           19.1115            0.2470          0.570280          0.458306
   675   -343.0015    211.3961    121.7964   -347.6976    211.3839    134.0868    44737.59           22.0222            0.2001          0.435495          0.668919
   676   -368.2014    -15.4030     12.5969   -376.5767    -11.1490     21.1447   200902.06           36.3328            0.2361          0.339816          0.506925
   677    228.1960      4.1970    155.3963    231.0978    -13.3610    155.2300    56437.85           23.7955            0.2516          0.618015          0.508877
   678   -130.2025    331.7955     -7.0030   -116.5362    325.3650      3.4693    53825.60           23.4225            0.2568          0.364158          0.652255
   679   -102.2026   -270.2018     57.3967   -112.0216   -278.3166     54.8182    52947.53           23.2944            0.1795          0.454519          0.435249
   680   -418.6012    194.5961   -138.6024   -411.7582    200.9458   -140.6015    48052.30           22.5532            0.2572          0.491771          0.531549
   681    446.5950    533.3947   -110.6025    433.3289    519.4497   -101.5224    86270.23           27.4110            0.2691          0.437554          0.423756
   682    132.9964   -359.8015    138.5964    137.8229   -358.1449    139.9339    19537.02           16.7080            0.3238          0.539996          0.580422
   683    278.5958    645.3942   -217.0021    275.7742    649.2635   -218.6599    30271.41           19.3337            0.2831          0.424364          0.600091
   684    457.7950    180.5962     43.3968    458.7668    172.4079     51.3434    31083.62           19.5051            0.2844          0.529656          0.660956
   685    284.1957    648.1942    -12.6030    274.9802    643.3514     -2.8153    75469.98           26.2157            0.2445          0.209464          0.539333
   686    146.9963   -152.6024   -166.6023    137.6064   -150.9436   -168.7660    31303.14           19.5509            0.2316          0.575399          0.484260
   687   -245.0020   -119.0025     71.3967   -257.4513   -121.4439     66.1987    57996.42           24.0125            0.2363          0.464398          0.438237
   688    326.1956   -250.6019   -138.6024    320.6473   -233.5066   -133.2997    85721.44           27.3527            0.2134          0.570649          0.538513
   689   -561.4006   -530.6007    132.9964   -553.8420   -535.3403    122.9826    89826.41           27.7825            0.1949          0.473214          0.580039
   690   -648.2002   -231.0020     -7.0030   -655.0796   -231.4426      7.4324    32993.42           19.8966            0.2747          0.586526          0.311623
   691    555.7946    564.1945     29.3969    563.3575    560.1909     26.8005    29020.16           19.0636            0.3485          0.413996          0.577506
   692    404.5952   -452.2010   -147.0024    390.1484   -451.8820   -143.9910    49303.54           22.7473            0.2660          0.608960          0.602711
   693   -583.8005    211.3961    -63.0027   -574.8011    205.2241    -47.4312    41752.16           21.5211            0.2224          0.414124          0.691607
   694   -541.8007   -471.8010     71.3967   -536.2398   -483.7434     76.8407    52793.87           23.2719            0.2979          0.466752          0.650691
   695   -301.0017     71.3967    163.7963   -306.4906     80.3928    165.6602    91494.73           27.9535            0.2678          0.359913          0.514134
   696   -387.8013   -121.8025   -222.6021   -391.6700   -114.9786   -208.5375    45440.04           22.1369            0.2146          0.318692          0.694161
   697    354.1954   -233.8020   -105.0026    354.7793   -225.7423   -105.7018    60059.88           24.2940            0.2306          0.398299          0.633252
   698    247.7959    -23.8029   -110.6025    248.3092    -27.9799   -114.5353    42805.84           21.7006            0.1669          0.383497          0.556627
   699     -1.4030    636.9942      1.3970      0.5142    629.2031     -3.7028    87631.23           27.5543            0.1921          0.579632          0.550674
   700    127.3964   -634.2003     -1.4030    136.0628   -634.2282     -6.9745    50488.94           22.9282            0.1965          0.288849          0.679062
   701   -519.4008    440.9951   -149.8024   -534.2241    438.8700   -139.9987    52288.98           23.1975            0.2490          0.550522          0.506511
   702   -242.2020    561.3945      1.3970   -235.6087    563.1786     -0.6645    51520.67           23.0833            0.2768          0.408934          0.433398
   703   -578.2005      9.7969   -191.8022   -582.1470     10.4632   -193.5961    20349.24           16.9364            0.1377          0.259408          0.638921
   704     18.1969   -429.8011   -163.8023     21.6168   -428.6576   -161.7712    25112.76           18.1664            0.2874          0.190729          0.671666
   705     85.3966     57.3967    211.3961     88.7951     46.6193    219.7970    53254.85           23.3394            0.2215          0.536166          0.502236
   706   -163.8023    636.9942     48.9968   -153.0659    633.7603     68.7952    75689.50           26.2411            0.2623          0.502461          0.376787
   707   -301.0017     57.3967    272.9958   -311.9168     58.8388    275.2125    55362.21           23.6433            0.2193          0.336604          0.621703
   708   -662.2001   -147.0024     90.9966   -667.7239   -139.6827     91.9728    22346.84           17.4733            0.3096          0.420310          0.606130
